"""Time"""	BTC / USD Denominated Closing Price	BTC / Mean Hash Rate	BTC / Difficulty
2010-09-08	0.06474264730177284	0.004710172980735257	540.2410088336953
2010-09-09	0.0644685220338983	0.0047581875763691855	552.2651306831649
2010-09-10	0.0642689061757257	0.004831306510249374	564.2892525326345
2010-09-11	0.06405626834210013	0.0048936806300746895	576.3133743821039
2010-09-12	0.06395626834210012	0.004977303181148398	588.3374962315735
2010-09-13	0.06379572055328267	0.005015324929412844	600.3616180810429
2010-09-14	0.063691456146503	0.005120046558017242	607.0653290908926
2010-09-15	0.063521456146503	0.00519502096625456	613.7690401007424
2010-09-16	0.063251456146503	0.0053443224461044775	620.4727511105921
2010-09-17	0.0629848070134424	0.005477238049665789	627.1764621204418
2010-09-18	0.06279480701344241	0.005642714068739325	633.8801731302915
2010-09-19	0.06270147368010907	0.005790113991367926	647.4154133651216
2010-09-20	0.0625581982076758	0.005952141001384899	660.9506535999518
2010-09-21	0.06244889857782971	0.006033949023499565	674.485893834782
2010-09-22	0.06234796091954021	0.0061179507398432895	688.0211340696121
2010-09-23	0.06225307800506525	0.006291507656744119	701.5563743044423
2010-09-24	0.062166411338398585	0.006455091437574153	715.0916145392725
2010-09-25	0.062097907539450596	0.006589236146651148	724.9064072536919
2010-09-26	0.0619979075394506	0.00672437539009049	734.7211999681114
2010-09-27	0.061917922267679705	0.006897048082224688	744.5359926825308
2010-09-28	0.061848052191700746	0.007076705112816812	767.7120956920196
2010-09-29	0.06174605219170074	0.007281142293794937	790.8881987015085
2010-09-30	0.06180938552503408	0.007410095085690543	814.0643017109974
2010-10-01	0.061807668400545475	0.007584418123057804	837.2404047204861
2010-10-02	0.0617410017338788	0.007641781519478178	860.416507729975
2010-10-03	0.061748164017143954	0.00773895231228305	883.5926107394639
2010-10-04	0.06171870405221116	0.00788629931443851	906.7687137489527
2010-10-05	0.061710370718877826	0.00799117734194751	929.9448167584416
2010-10-06	0.061750704052211156	0.00820161323964202	953.1209197679304
2010-10-07	0.06194273345022402	0.008385947692372542	976.2970227774192
2010-10-08	0.06272450372102083	0.008531245230836416	996.4898622974691
2010-10-09	0.06381400469511005	0.008717013189820568	1016.682701817519
2010-10-10	0.0650184939216832	0.008896869332937348	1036.8755413375688
2010-10-11	0.0660644650886421	0.009055290924353216	1057.0683808576189
2010-10-12	0.06717779842197542	0.009196792149110488	1079.2398242071265
2010-10-13	0.06860065139294755	0.009396676555397965	1101.4112675566341
2010-10-14	0.0699343180596142	0.009624979496184743	1123.5827109061418
2010-10-15	0.07142098472628086	0.009829509820782378	1145.7541542556494
2010-10-16	0.0727243180596142	0.010159933123425056	1167.925597605157
2010-10-17	0.07412430052600812	0.010530751109629208	1190.0970409546646
2010-10-18	0.07550430052600811	0.010819361147480454	1212.2684843041723
2010-10-19	0.07666579692187797	0.011092846343097002	1227.6083984286995
2010-10-20	0.07789573906097792	0.011386931958680969	1242.9483125532267
2010-10-21	0.07937407239431125	0.011736579784879027	1283.9880150080671
2010-10-22	0.08072801005260075	0.01202033728901007	1325.0277174629075
2010-10-23	0.08214144044418462	0.012287623483594865	1366.0674199177479
2010-10-24	0.08390177377751794	0.012670863254765507	1407.1071223725883
2010-10-25	0.08647172554061945	0.013078919058549207	1448.1468248274286
2010-10-26	0.08943839220728611	0.013625332611465084	1489.186527282269
2010-10-27	0.09362171081239033	0.014035539116544501	1530.2262297371094
2010-10-28	0.09732824755503595	0.014468390636300501	1557.9046218968806
2010-10-29	0.10159791422170263	0.014904134250857386	1585.5830140566518
2010-10-30	0.10612159900642891	0.015505907547353232	1644.6852420652588
2010-10-31	0.11047248854471062	0.016086433546988136	1703.7874700738657
2010-11-01	0.11490999059029798	0.01677470607373546	1762.8896980824727
2010-11-02	0.1193344949736995	0.017409784505921108	1821.9919260910797
2010-11-03	0.12372801240989666	0.01804884894764449	1881.0941540996866
2010-11-04	0.12932385110072073	0.01880326308270258	1940.1963821082936
2010-11-05	0.1358672648938242	0.01955156469680994	1999.2986101169006
2010-11-06	0.14700000831872193	0.020318778804475825	2058.4008381255076
2010-11-07	0.1555182380479251	0.021216933024632966	2117.5030661341143
2010-11-08	0.16049772567699197	0.02228053026999643	2176.6052941427215
2010-11-09	0.16450194211961813	0.02322351483857099	2283.8614165801027
2010-11-10	0.16898693315799723	0.024401998301520143	2391.117539017484
2010-11-11	0.17326026649133056	0.025697589230706887	2496.395057625408
2010-11-12	0.17870474685369173	0.02656604557359749	2601.6725762333317
2010-11-13	0.18450474685369173	0.027774189229996447	2706.9500948412556
2010-11-14	0.19030608018702505	0.02929432193131853	2812.2276134491794
2010-11-15	0.19588823204753547	0.03020855920533313	2917.5051320571033
2010-11-16	0.19998823204753544	0.0310728452820193	3022.7826506650276
2010-11-17	0.2046395431716344	0.032360921809386614	3128.0601692729515
2010-11-18	0.2103566398012857	0.03388968378301405	3311.0225187374654
2010-11-19	0.21633297313461902	0.034993641765370107	3493.984868201979
2010-11-20	0.22220017196571193	0.0357023145700496	3651.2474293361797
2010-11-21	0.22800850529904526	0.036746920295908966	3808.50999047038
2010-11-22	0.2340232911552697	0.03797845189797481	3965.7725516045807
2010-11-23	0.2396212911552697	0.038841449252270545	4123.035112738781
2010-11-24	0.24441419727255004	0.04013257347630073	4280.297673872981
2010-11-25	0.24871419727255004	0.04133389570988834	4437.560235007182
2010-11-26	0.25193753060588336	0.04278284516653541	4594.822796141382
2010-11-27	0.2556008639392167	0.04405112975350906	4752.085357275583
2010-11-28	0.25831281991038363	0.04521414244440531	4909.347918409783
2010-11-29	0.2594111170075977	0.04667146129242037	5035.186643695149
2010-11-30	0.25993445034093104	0.04816328957807314	5201.401922612258
2010-12-01	0.2610336149620104	0.049773012962365096	5367.617201529368
2010-12-02	0.26307361496201037	0.051387859382471916	5533.832480446477
2010-12-03	0.26500561774790554	0.0529443689433169	5700.047759363587
2010-12-04	0.26419646325735424	0.054979950796054604	5866.2630382806965
2010-12-05	0.2623210500487043	0.05705717442558865	6032.478317197806
2010-12-06	0.25575497329047325	0.059166292375230384	6198.693596114916
2010-12-07	0.2522023194817844	0.06113080921683718	6364.908875032025
2010-12-08	0.2520561651860509	0.06290775719859183	6531.124153949135
2010-12-09	0.2514801318527175	0.06465074067289465	6788.312355185784
2010-12-10	0.25062847414767175	0.06610918059488638	7045.500556422433
2010-12-11	0.2507918074810051	0.06801579891877876	7302.6887576590825
2010-12-12	0.2491802612117668	0.07021704949232473	7559.876958895732
2010-12-13	0.2475671024352229	0.07140334379418546	7817.065160132381
2010-12-14	0.24648876910188955	0.07295063460424525	8074.25336136903
2010-12-15	0.24553995057471248	0.07542640687517319	8331.44156260568
2010-12-16	0.24637195057471248	0.07745779098722043	8588.62976384233
2010-12-17	0.24639583329436962	0.07897122443869763	8845.817965078979
2010-12-18	0.2454605736021818	0.08012648023993336	9025.321335459037
2010-12-19	0.2441875736021818	0.08215521128755547	9204.824705839095
2010-12-20	0.24365370810442222	0.08406326992665998	9384.328076219153
2010-12-21	0.242476574849016	0.08658625858589092	9638.236866627576
2010-12-22	0.24130990818234935	0.08849962179512708	9892.145657035997
2010-12-23	0.24021057911552682	0.09038668615173807	10146.05444744442
2010-12-24	0.23904705456847833	0.09192474669717224	10399.963237852842
2010-12-25	0.238043721235145	0.09389730093571566	10653.872028261265
2010-12-26	0.23739579214884068	0.09516992560227906	10907.780818669686
2010-12-27	0.23678863843756073	0.09710585757917878	11161.689609078108
2010-12-28	0.2371100157997271	0.09920481881994134	11415.598399486531
2010-12-29	0.23942470058445334	0.10078677353904877	11669.507189894952
2010-12-30	0.24248470058445334	0.10243398728122534	11883.03942667163
2010-12-31	0.24490136725112002	0.10380554928591411	12096.571663448307
2011-01-01	0.24640136725112	0.1056331186476156	12310.103900224985
2011-01-02	0.24803169779855813	0.10730330004390351	12523.636137001662
2011-01-03	0.25103168026495204	0.10836573519019636	12797.943659688292
2011-01-04	0.25423501301383183	0.10897660428874884	13072.251182374921
2011-01-05	0.25739888975258113	0.10991198216279627	13346.55870506155
2011-01-06	0.25955154356126997	0.11052285126134874	13620.86622774818
2011-01-07	0.26225821022793666	0.11176860149244136	13895.173750434808
2011-01-08	0.26635515375024327	0.11328735720364116	14030.354456373123
2011-01-09	0.2703218204169099	0.11470752268572557	14165.535162311438
2011-01-10	0.2736081537502432	0.11553221976059837	14300.715868249756
2011-01-11	0.2771660333528148	0.11670833896095584	14435.896574188071
2011-01-12	0.2802058461718291	0.11835840065760068	14571.077280126387
2011-01-13	0.2825695128384958	0.11996686454692769	14706.257986064702
2011-01-14	0.2879025130333136	0.12087863579183855	14841.438692003017
2011-01-15	0.29243717969998023	0.12185944425684395	15047.626846396077
2011-01-16	0.2972416525228908	0.12380530000898214	15253.815000789136
2011-01-17	0.3008583191895575	0.1260665235270017	15460.003155182198
2011-01-18	0.3032879858562242	0.12663875485070888	15666.191309575257
2011-01-19	0.3048209858562242	0.12857396560653986	15872.379463968316
2011-01-20	0.3097731191116304	0.13014053485752952	16004.162198333013
2011-01-21	0.31543678577829704	0.13168840765497686	16135.94493269771
2011-01-22	0.32177229914280125	0.13324932301673756	16267.727667062405
2011-01-23	0.32825229914280124	0.1348909939292097	16399.510401427102
2011-01-24	0.3339189658094679	0.1366025812618998	16531.2931357918
2011-01-25	0.33875356156243885	0.1378885345414396	16663.075870156496
2011-01-26	0.34376355293200833	0.13940371190880013	16794.85860452119
2011-01-27	0.34843688626534164	0.14082227501867312	17045.799237080137
2011-01-28	0.35325302107929063	0.14262521589606927	17296.739869639085
2011-01-29	0.35788635441262395	0.14444157936577087	17547.680502198036
2011-01-30	0.3637910888759007	0.14624357197736718	17798.621134756988
2011-01-31	0.3712956512176112	0.148100203223985	18049.56176731594
2011-02-01	0.38488032178063475	0.14988198851156964	18300.50239987489
2011-02-02	0.39922814917202376	0.15151724608099257	18490.667746523886
2011-02-03	0.41239309475939956	0.15354316270412527	18680.833093172885
2011-02-04	0.42946118373270953	0.15645793953383905	18870.998439821884
2011-02-05	0.44991689964932746	0.1591768757175896	19061.163786470883
2011-02-06	0.4691835663159941	0.16120136698351298	19251.32913311988
2011-02-07	0.488067611981297	0.16401207154770775	19441.494479768877
2011-02-08	0.5079009453146303	0.16660043684831197	19764.509779445227
2011-02-09	0.5308829534969799	0.17049406124727995	20087.525079121573
2011-02-10	0.5526517189362942	0.17385899789142994	20410.54037879792
2011-02-11	0.5771607133450218	0.17735904225088292	20733.555678474266
2011-02-12	0.6025308228131692	0.18072242141308342	21056.570978150612
2011-02-13	0.6241978226183513	0.1843611088181121	21379.586277826962
2011-02-14	0.6469982434248974	0.18831154005719483	21631.594129048564
2011-02-15	0.6691052434248974	0.19268831862554064	21883.601980270167
2011-02-16	0.6918448310539641	0.1971527888415175	22135.60983149177
2011-02-17	0.7160759376388074	0.2027962340355521	22387.61768271337
2011-02-18	0.7356081347944669	0.20969546904318523	22988.359100477
2011-02-19	0.7540757386908238	0.21373963135606966	23589.100518240626
2011-02-20	0.768912072024157	0.22038574111055928	24189.84193600425
2011-02-21	0.78210246867329	0.227065155505975	24790.583353767877
2011-02-22	0.7965905279953239	0.23461885731454882	25391.324771531505
2011-02-23	0.8125938613286573	0.24355589448903947	25992.066189295132
2011-02-24	0.8318970368595359	0.25129565765088435	26592.80760705876
2011-02-25	0.8485492659263584	0.2593896470793001	27193.549024822383
2011-02-26	0.8664425992596917	0.27058938198007915	27675.132544391756
2011-02-27	0.8814609015975058	0.28311765386499216	28794.37043735425
2011-02-28	0.895501599045392	0.2910620746299378	29913.60833031674
2011-03-01	0.9103000943113184	0.29734662234035514	31032.846223279234
2011-03-02	0.9241255319696079	0.30662079264265085	32152.084116241724
2011-03-03	0.9318443075199683	0.31777183318804775	33271.32200920422
2011-03-04	0.9376998134619126	0.3323656536061908	34390.55990216671
2011-03-05	0.9448312214299625	0.3520448151416138	35509.79779512921
2011-03-06	0.9472916214884077	0.37020749941720116	36629.0356880917
2011-03-07	0.9461553677186825	0.38311422753573693	37748.2735810542
2011-03-08	0.9450910874342484	0.3938832091339719	38867.5114740167
2011-03-09	0.9441103751022788	0.40326518666814043	40673.51940766736
2011-03-10	0.9441993854276247	0.41016001390435197	42346.677388290664
2011-03-11	0.9396643772452751	0.4183016406862955	44019.83536891397
2011-03-12	0.9376031289109678	0.4279642583429686	45692.993349537275
2011-03-13	0.9322171471264363	0.4347230833334513	47366.15133016058
2011-03-14	0.9260578684200268	0.4404198618416552	49039.30931078389
2011-03-15	0.9201325350866935	0.4460304829084551	50712.46729140719
2011-03-16	0.9128391698032333	0.4547573059379012	52385.6252720305
2011-03-17	0.9053531698032333	0.46286610534224787	54058.783252653804
2011-03-18	0.8976955557763486	0.46802206474559366	55731.94123327711
2011-03-19	0.8885314491915054	0.4725898435943828	57405.099213900416
2011-03-20	0.8832829187025125	0.47782393585158006	58729.523627981696
2011-03-21	0.8771143148061556	0.48678249838712245	60053.94804206298
2011-03-22	0.8752519912331965	0.4898444257941867	61378.372456144265
2011-03-23	0.8757174102863818	0.49794558113451254	62702.796870225546
2011-03-24	0.8755618298266117	0.5043884330740765	64027.22128430683
2011-03-25	0.8750208298266117	0.5096006419460933	65111.15120781131
2011-03-26	0.8705576542957331	0.5128678290122277	66195.08113131579
2011-03-27	0.8674692542372876	0.5156190416379389	67279.01105482028
2011-03-28	0.8620272709136952	0.5181465421141596	68362.94097832475
2011-03-29	0.8586098318137537	0.518485645342164	68809.21652843613
2011-03-30	0.8562593447691406	0.5224990978854205	69255.4920785475
2011-03-31	0.851709781706604	0.5334981534604222	69701.76762865885
2011-04-01	0.8461834483732706	0.5381395202244926	70148.04317877023
2011-04-02	0.84094733559322	0.5415800522640856	70594.3187288816
2011-04-03	0.83687733559322	0.5412251686678288	71040.59427899295
2011-04-04	0.829282648704461	0.5360548849541009	71486.86982910433
2011-04-05	0.8236466774206114	0.5334105497819956	72378.74069530758
2011-04-06	0.8190605486070519	0.534169073821792	73270.61156151086
2011-04-07	0.8153181622248192	0.5370018463369333	74162.48242771412
2011-04-08	0.8116511622248193	0.542865782334904	74367.58325322921
2011-04-09	0.8054308358075193	0.5502638839719528	74572.6840787443
2011-04-10	0.8005360631599449	0.5574565555385858	74777.7849042594
2011-04-11	0.795612677167348	0.5620222338308074	74982.8857297745
2011-04-12	0.7945757307617373	0.5694917047892194	75187.98655528958
2011-04-13	0.795788901948178	0.5818223066669608	75393.08738080467
2011-04-14	0.8000018941554641	0.5895136944834635	75598.18820631977
2011-04-15	0.804417276524449	0.5909002984413791	75803.28903183487
2011-04-16	0.811791038457042	0.5967041996024427	76008.38985734996
2011-04-17	0.8216631347847259	0.6061145220263189	76213.49068286506
2011-04-18	0.8344775785018501	0.6136128493477062	76751.98973635108
2011-04-19	0.8492663191992982	0.619881546587776	77290.4887898371
2011-04-20	0.8620381853594384	0.6232312655403179	77828.9878433231
2011-04-21	0.8753118046658871	0.6307013506539485	78367.48689680913
2011-04-22	0.8938049740600034	0.6378114681332917	78905.98595029514
2011-04-23	0.9256875718975253	0.6449407617351104	79444.48500378117
2011-04-24	0.9506280458893429	0.649837230992159	80223.47854784397
2011-04-25	0.9742708337327094	0.6634442626726191	81002.47209190679
2011-04-26	1.0058988634034673	0.6769388726722629	81781.46563596961
2011-04-27	1.0428467120105198	0.6857398129865381	82560.45918003243
2011-04-28	1.0926211961523473	0.6922048423704958	83339.45272409524
2011-04-29	1.1613178220826026	0.7049786977930694	84118.44626815806
2011-04-30	1.2518308220826027	0.7158629887725458	85474.85789023366
2011-05-01	1.329168073865186	0.7282754173555115	86831.26951230926
2011-05-02	1.4097684071985195	0.743501697839926	88187.68113438485
2011-05-03	1.4958212639879214	0.7591177379732014	89544.09275646045
2011-05-04	1.586777032232613	0.7745726120757774	90900.50437853605
2011-05-05	1.6743785272257943	0.791775811354141	91811.32068451976
2011-05-06	1.7648810467075788	0.8111975038868625	92722.13699050345
2011-05-07	1.8611298126339377	0.830028746305802	93632.95329648716
2011-05-08	1.9644190918663555	0.8471761087320578	94543.76960247086
2011-05-09	2.066753394028834	0.8720123776810175	97046.12819349361
2011-05-10	2.230703733421002	0.8961407568142772	99548.48678451635
2011-05-11	2.386358303769726	0.9237203338127035	102050.8453755391
2011-05-12	2.56880820665303	0.9455614221726292	104553.20396656185
2011-05-13	2.8090987002824863	0.9730845738095313	107055.56255758459
2011-05-14	3.009385835719853	1.0143763532507417	109557.92114860733
2011-05-15	3.207427559312294	1.0532043833907963	112060.27973963009
2011-05-16	3.4353778222189764	1.0940265476542406	114562.63833065283
2011-05-17	3.640680403643095	1.1365019835375505	117064.99692167557
2011-05-18	3.8278047386713436	1.1927671622298364	122123.8268157503
2011-05-19	4.017970785719853	1.238370877094841	127182.65670982505
2011-05-20	4.167169793512566	1.3053251325675996	132241.48660389977
2011-05-21	4.329751853360609	1.3718203256757708	137300.3164979745
2011-05-22	4.506666885291254	1.4468218066859655	142359.14639204924
2011-05-23	4.681213701383208	1.536188254781129	147417.97628612397
2011-05-24	4.8735695801285805	1.63234336637938	152476.8061801987
2011-05-25	5.1070631135203595	1.727143827021682	157535.63607427344
2011-05-26	5.340773598324568	1.8350533822939648	168953.28456012454
2011-05-27	5.561623015312684	1.9273899719390857	180370.93304597566
2011-05-28	5.763740503779468	2.0139868144843613	191788.58153182676
2011-05-29	5.948752116520555	2.1130897879786823	203206.23001767785
2011-05-30	6.12473019867524	2.190203495010408	214046.46042551618
2011-05-31	6.312308494291838	2.2657641039738077	224886.6908333545
2011-06-01	6.526434402026108	2.3654362903720605	235726.92124119287
2011-06-02	6.771173552834601	2.4667313915127838	246567.1516490312
2011-06-03	7.133039343717128	2.5764919103325306	257407.38205686954
2011-06-04	7.632006078433668	2.698107586233538	268247.61246470787
2011-06-05	8.0682816388272	2.808375463763667	279087.84287254617
2011-06-06	8.560309494369768	2.957567667602336	294341.15610154433
2011-06-07	9.206616497233592	3.0775650454427135	309594.4693305425
2011-06-08	10.047477555386717	3.2053375521328045	323256.2402745016
2011-06-09	10.818773455912726	3.3662772578743345	336918.0112184607
2011-06-10	11.439095062068969	3.5260702111844924	350579.7821624198
2011-06-11	11.719590659848045	3.7188608037202977	364241.55310637894
2011-06-12	12.076627655308789	3.883880017846926	377903.32405033807
2011-06-13	12.494463831482566	4.034129993971075	391565.0949942972
2011-06-14	12.90555752018313	4.208917872931757	405226.8659382563
2011-06-15	13.291524249483736	4.465241311515509	429211.46899391926
2011-06-16	13.647263016208848	4.659767196554951	453196.07204958226
2011-06-17	13.936369867894022	4.85176532202826	474290.8055742223
2011-06-18	14.269211897993378	5.068861336851702	495385.5390988623
2011-06-19	14.665632583752194	5.30391817736476	516480.27262350236
2011-06-20	15.046496454548997	5.55495935413049	537575.0061481424
2011-06-21	15.40645514626924	5.8206659482093155	558669.7396727824
2011-06-22	15.754637146522501	6.082791508698567	579764.4731974225
2011-06-23	16.09157235349698	6.310596184016372	600859.2067220624
2011-06-24	16.38961992530684	6.572692462144881	638695.2000705206
2011-06-25	16.680571970543543	6.761746617647943	670172.3748272024
2011-06-26	16.941661422131308	6.981921992340302	701649.5495838842
2011-06-27	17.221761978579774	7.256451189454178	733126.724340566
2011-06-28	17.507124706409503	7.492397501088278	764603.8990972477
2011-06-29	17.776298901519574	7.774503295427007	796081.0738539296
2011-06-30	18.025088446814724	8.102912816786244	827558.2486106114
2011-07-01	18.21830778571985	8.362803709261499	859035.4233672932
2011-07-02	18.374310580440287	8.61211207532164	890512.598123975
2011-07-03	18.4140740399961	8.843631963237025	921989.7728806568
2011-07-04	18.265409309546065	9.070725427433693	953466.9476373385
2011-07-05	18.146125153496975	9.238503059861559	984944.1223940203
2011-07-06	18.023214651470866	9.41774856364464	1018136.0712591471
2011-07-07	17.741861674751597	9.597237181276478	1051328.020124274
2011-07-08	17.250832220426638	9.850684587135468	1084519.968989401
2011-07-09	16.77053077548216	10.027913853727785	1117711.9178545275
2011-07-10	16.45631538623611	10.173123732359958	1150903.866719654
2011-07-11	16.441662346415345	10.342873489155384	1184095.8155847804
2011-07-12	16.280699942762507	10.489043466438622	1217287.764449907
2011-07-13	16.09500412302746	10.770350839857263	1250479.7133150336
2011-07-14	15.919678757763485	10.911131081514439	1283671.6621801602
2011-07-15	15.731087017143967	11.009952198822104	1306540.778933583
2011-07-16	15.590544242372877	11.15501270855989	1329409.8956870057
2011-07-17	15.517936455639973	11.325023858120339	1352279.0124404284
2011-07-18	15.409773679475935	11.479050671428116	1375148.129193851
2011-07-19	15.286909614387293	11.528710273019023	1402279.5061784796
2011-07-20	15.159163407744002	11.606152449164206	1429410.8831631083
2011-07-21	15.029199796093897	11.664390805865123	1456542.2601477366
2011-07-22	14.902127480751991	11.709655482680587	1483673.6371323653
2011-07-23	14.774494199123314	11.769973441332144	1510805.0141169939
2011-07-24	14.65722081196181	11.848800415339964	1521195.1312778043
2011-07-25	14.54131109820767	11.98429952543582	1531585.248438615
2011-07-26	14.458534108455089	12.136906756399183	1541975.3655994253
2011-07-27	14.362732073183317	12.238203647930906	1552365.482760236
2011-07-28	14.24705726546853	12.306833784304258	1562755.5999210465
2011-07-29	14.13564886787453	12.373256378355645	1573145.717081857
2011-07-30	14.047482797642697	12.36263567156424	1583535.8342426675
2011-07-31	13.979234421079285	12.45759305656962	1593925.951403478
2011-08-01	13.900443413656724	12.567119996591833	1610912.4319743104
2011-08-02	13.79233027627118	12.67201931190368	1627898.912545143
2011-08-03	13.640115612974862	12.774881166768637	1644885.3931159752
2011-08-04	13.566905147418655	12.860955752866918	1661871.8736868077
2011-08-05	13.400750826631592	12.931792140899471	1672730.4973280353
2011-08-06	13.139646845782185	12.974336361261269	1683589.120969263
2011-08-07	12.946405365624383	12.94134117893352	1694447.7446104907
2011-08-08	12.726199931229292	12.981082585071407	1705306.3682517183
2011-08-09	12.565518662224811	13.083200773924853	1716164.991892946
2011-08-10	12.423555252035838	13.152298353307092	1727023.6155341738
2011-08-11	12.270793264474957	13.215889107491668	1737882.2391754014
2011-08-12	12.120177889898684	13.13120387052106	1748740.862816629
2011-08-13	11.987046229797377	13.165116614567355	1759599.4864578568
2011-08-14	11.88706057516071	13.158669705831356	1770458.1100990844
2011-08-15	11.800981150185065	13.154819626419753	1778547.204768333
2011-08-16	11.725442158718085	13.154361071685782	1786636.2994375813
2011-08-17	11.636556918907058	13.120989829291346	1794725.3941068298
2011-08-18	11.537679472813158	13.178141140315072	1798552.2285448723
2011-08-19	11.470750887853098	13.152628727842206	1802379.0629829147
2011-08-20	11.399014997769324	13.181544139547153	1806205.8974209575
2011-08-21	11.320879464757441	13.237197880911642	1810032.731859
2011-08-22	11.228852047496579	13.333789332621649	1813859.5662970426
2011-08-23	11.126343043424887	13.332455318270531	1817686.4007350851
2011-08-24	11.020910340463656	13.271089820655913	1821513.2351731278
2011-08-25	10.876512385476321	13.181896260584589	1825340.0696111703
2011-08-26	10.68480223240794	13.13421110977401	1829166.904049213
2011-08-27	10.521632450107141	13.064959157412783	1832993.7384872555
2011-08-28	10.372250783761926	12.952538364078428	1836820.5729252982
2011-08-29	10.21961333698616	12.939564900579144	1840647.4073633407
2011-08-30	10.067514758182341	12.880394128664793	1843543.36332831
2011-08-31	9.906849355435408	12.841242925397644	1839842.955883257
2011-09-01	9.77418686297486	12.739270187247877	1836142.5484382042
2011-09-02	9.752022447116689	12.707444523415386	1832442.1409931516
2011-09-03	9.674727436869269	12.730847811644106	1828741.7335480987
2011-09-04	9.623837991622825	12.68742032661928	1825041.326103046
2011-09-05	9.644943417932975	12.765135441915412	1821340.9186579932
2011-09-06	9.589767975823097	12.815602669551915	1817640.5112129406
2011-09-07	9.56935573034287	12.790585707302615	1813940.1037678877
2011-09-08	9.465211747652436	12.713650861525101	1810239.696322835
2011-09-09	9.296395878131687	12.69158230383587	1806539.2888777822
2011-09-10	9.139877000146104	12.654598240155945	1802838.8814327295
2011-09-11	9.019874023056682	12.612826289397619	1799138.4739876767
2011-09-12	8.889427513978172	12.597750381543415	1795438.066542624
2011-09-13	8.722617597662177	12.599779310498983	1790992.6870418123
2011-09-14	8.538175466335467	12.621685322029297	1789316.83651298
2011-09-15	8.334035120261047	12.635617995523624	1787640.9859841478
2011-09-16	8.129608588408331	12.574839401959611	1785965.1354553155
